Year,Station,StartDepth,EndDepth
2003,73,7.0104,5.7912
2003,75,3.3528,7.62
2003,20,15.24,8.5344
2003,25,0.9144,2.1336
2003,26,4.2672,2.286
2003,27,3.3528,0
2003,28,2.4384,5.7912
2003,41,4.572,4.2672
2003,42,2.4384,3.048
2003,46,4.2672,0
2003,51,3.048,2.7432
2003,52,4.8768,2.7432
2003,54,6.7056,6.7056
2003,58,3.9624,3.6576
2003,62,6.4008,5.4864
2003,69,1.8288,0
2003,74,7.3152,7.0104
2003,76,1.3716,1.3716
2003,17,3.048,3.048
2003,20,15.5448,7.9248
2003,22,7.0104,0
2003,30,10.3632,10.0584
2003,32,5.7912,6.096
2003,33,2.1336,1.9812
2003,38,9.4488,6.4008
2003,47,2.1336,4.8768
2003,61,1.9812,3.3528
2003,63,4.8768,4.572
2003,71,1.9812,1.9812
2003,76,2.286,1.95072
2004,11,3.3528,4.2672
2004,14,12.8016,7.9248
2004,15,6.4008,9.7536
2004,16,3.3528,3.9624
2004,18,2.7432,7.3152
2004,21,3.9624,0
2004,31,8.8392,8.2296
2004,33,2.4384,2.1336
2004,37,2.4384,3.3528
2004,46,4.8768,5.7912
2004,54,6.7056,6.7056
2004,56,10.0584,7.9248
2004,63,5.1816,4.8768
2004,73,6.7056,7.3152
2004,74,7.3152,7.3152
2004,30,10.0584,10.9728
2004,32,3.6576,9.7536
2004,40,8.8392,9.144
2004,45,6.4008,5.7912
2004,47,1.524,3.3528
2004,48,5.7912,4.8768
2004,49,7.3152,4.572
2004,53,4.2672,6.096
2004,58,3.048,3.3528
2004,64,6.096,6.4008
2004,68,2.1336,1.3716
2004,76,4.8768,9.7536
2004,14,13.4112,8.2296
2004,17,2.7432,0
2004,20,13.4112,7.62
2004,25,1.0668,1.524
2004,28,2.4384,5.7912
2004,34,2.4384,3.3528
2004,35,3.048,3.6576
2004,37,1.524,2.4384
2004,38,7.9248,6.096
2004,47,2.1336,4.2672
2004,50,5.7912,4.8768
2004,51,2.286,2.4384
2004,56,6.4008,3.6576
2004,61,1.8288,3.048
2004,67,8.2296,9.144
2004,13,11.5824,7.3152
2004,14,13.1064,7.3152
2004,35,2.5908,3.6576
2004,39,10.3632,9.144
2004,41,3.9624,4.2672
2004,42,2.1336,1.2192
2004,46,4.572,6.4008
2004,50,5.4864,2.8956
2004,51,2.1336,1.9812
2004,56,6.4008,7.0104
2004,63,5.4864,3.6576
2004,64,6.096,6.7056
2004,65,7.0104,7.0104
2004,68,1.8288,1.2192
2004,71,2.5908,2.4384
2004,74,7.62,7.62
2004,10,4.572,6.4008
2004,17,3.6576,5.7912
2004,29,12.192,7.62
2004,30,10.0584,10.3632
2004,31,8.5344,9.4488
2004,46,5.4864,6.4008
2004,48,4.8768,9.7536
2004,49,6.4008,6.096
2004,53,7.0104,6.096
2004,56,6.7056,8.5344
2004,57,9.4488,9.4488
2004,63,5.4864,6.096
2004,64,6.4008,5.1816
2004,76,1.9812,1.8288
2004,16,2.4384,2.1336
2004,18,7.62,6.4008
2004,21,3.3528,2.286
2004,24,6.7056,6.7056
2004,29,7.3152,7.0104
2004,32,3.3528,7.62
2004,37,1.524,3.048
2004,42,1.8288,2.7432
2004,45,5.7912,5.7912
2004,49,5.4864,5.7912
2004,54,6.096,6.096
2004,61,2.1336,3.3528
2004,73,7.0104,7.0104
2004,17,4.572,5.7912
2004,28,3.048,6.4008
2004,39,10.0584,9.7536
2004,45,6.4008,5.7912
2004,47,2.7432,1.524
2004,48,3.9624,3.9624
2004,53,6.7056,5.4864
2004,58,3.048,6.4008
2004,63,5.1816,5.7912
2004,66,7.0104,7.0104
2004,70,3.3528,2.7432
2004,72,3.048,2.4384
2004,76,1.524,1.8288
2004,11,3.048,4.8768
2004,16,2.8956,2.4384
2004,18,7.3152,6.096
2004,21,3.9624,3.048
2004,22,6.096,3.9624
2004,23,5.4864,6.7056
2004,24,6.7056,4.2672
2004,31,8.8392,8.8392
2004,40,9.144,9.144
2004,44,6.4008,5.4864
2004,56,6.096,7.0104
2004,63,4.8768,4.8768
2004,66,6.7056,6.4008
2004,71,1.9812,2.46888
2004,75,4.572,1.2192
2004,13,7.0104,4.572
2004,23,5.7912,6.4008
2004,25,1.2192,3.048
2004,27,3.3528,5.4864
2004,28,2.7432,2.4384
2004,31,8.8392,8.8392
2004,39,9.144,9.144
2004,44,9.4488,6.7056
2004,45,7.0104,7.3152
2004,47,1.8288,5.1816
2004,54,6.7056,7.0104
2004,55,6.7056,6.7056
2004,64,6.096,7.0104
2004,76,1.8288,1.6764
2004,11,3.048,3.048
2004,17,3.048,3.048
2004,19,4.2672,3.01752
2004,20,12.8016,6.096
2004,21,3.6576,3.3528
2004,31,8.5344,8.8392
2004,35,2.7432,3.3528
2004,43,6.4008,5.4864
2004,52,6.4008,2.1336
2004,66,7.3152,7.0104
2004,69,0.9144,1.524
2004,70,1.524,2.1336
2004,71,2.1336,2.7432
2004,77,2.4384,2.286
2004,10,4.8768,7.3152
2004,14,11.8872,7.62
2004,16,3.048,2.7432
2004,28,3.048,5.7912
2004,30,9.7536,10.0584
2004,31,9.144,7.9248
2004,34,2.5908,1.8288
2004,35,3.048,3.6576
2004,41,8.2296,5.4864
2004,50,5.4864,3.6576
2004,67,7.62,7.0104
2004,72,3.048,4.8768
2004,75,4.8768,7.3152
2004,12,4.572,3.048
2004,18,7.62,6.4008
2004,23,7.0104,6.4008
2004,25,1.2192,1.6764
2004,33,2.40792,2.5908
2004,36,3.048,3.9624
2004,39,10.668,9.4488
2004,40,9.144,9.144
2004,43,6.7056,4.8768
2004,45,6.7056,7.0104
2004,61,5.7912,6.096
2004,62,1.8288,3.048
2004,70,3.3528,3.9624
2004,73,6.4008,7.0104
2004,76,2.4384,2.1336
2004,13,7.62,4.2672
2004,20,13.716,9.144
2004,22,6.7056,7.0104
2004,23,5.7912,6.096
2004,31,9.144,9.144
2004,35,2.7432,3.3528
2004,36,2.4384,3.6576
2004,40,8.8392,8.8392
2004,43,6.7056,4.8768
2004,46,4.572,3.9624
2004,50,5.4864,7.0104
2004,73,6.7056,5.7912
2004,74,7.62,7.3152
2004,11,3.3528,3.6576
2004,18,8.2296,7.3152
2004,20,12.192,7.3152
2004,22,6.7056,4.8768
2004,28,3.048,6.4008
2004,30,10.0584,9.4488
2004,31,8.2296,6.7056
2004,32,3.9624,4.2672
2004,34,2.1336,3.3528
2004,41,4.2672,5.1816
2004,54,6.096,6.096
2004,67,7.3152,8.5344
2004,70,3.3528,3.6576
2004,71,2.5908,2.7432
2004,72,3.048,6.096
2004,74,6.7056,7.0104
2004,16,3.048,2.4384
2004,19,4.2672,2.7432
2004,20,14.0208,7.62
2004,21,4.572,4.2672
2004,26,4.8768,3.3528
2004,31,8.5344,10.0584
2004,44,6.4008,5.4864
2004,48,7.3152,7.3152
2004,52,4.2672,2.1336
2004,56,6.4008,3.3528
2004,62,5.7912,6.4008
2004,64,6.4008,6.7056
2004,70,3.6576,2.1336
2004,74,10.668,7.62
2004,75,2.7432,4.2672
2004,15,7.0104,8.8392
2004,20,3.6576,4.572
2004,21,4.2672,3.048
2004,22,6.7056,5.1816
2004,23,5.7912,7.0104
2004,24,7.3152,5.7912
2004,29,7.3152,7.62
2004,33,2.4384,2.286
2004,38,9.4488,6.7056
2004,39,10.3632,10.0584
2004,45,6.4008,7.0104
2004,50,5.7912,3.3528
2004,52,4.2672,1.9812
2004,57,9.7536,5.4864
2004,63,4.8768,3.9624
2004,66,7.3152,7.3152
2004,10,4.572,3.6576
2004,13,17.6784,3.3528
2004,15,6.7056,6.7056
2004,18,7.9248,7.62
2004,20,5.4864,4.2672
2004,22,6.096,5.4864
2004,32,3.6576,5.4864
2004,34,1.6764,3.6576
2004,49,5.4864,5.4864
2004,60,2.4384,3.048
2004,71,2.1336,2.1336
2004,74,7.3152,6.096
2004,76,1.8288,1.8288
2004,14,12.192,7.62
2004,15,6.7056,8.2296
2004,16,3.6576,3.9624
2004,17,3.3528,4.8768
2004,22,6.4008,4.572
2004,34,2.5908,2.286
2004,36,2.7432,4.572
2004,37,1.9812,3.048
2004,39,10.668,10.0584
2004,49,5.1816,5.1816
2004,57,7.62,4.8768
2004,60,3.6576,3.048
2004,64,6.7056,6.7056
2004,70,3.6576,4.2672
2004,73,7.62,5.7912
2004,10,3.6576,3.3528
2004,11,3.3528,3.048
2004,20,12.192,8.2296
2004,22,6.4008,5.1816
2004,29,7.3152,6.4008
2004,35,2.7432,1.524
2004,36,2.4384,6.096
2004,41,4.572,6.096
2004,44,6.096,4.8768
2004,46,4.572,3.048
2004,52,4.2672,2.1336
2004,54,6.096,6.4008
2004,66,7.0104,7.0104
2004,74,7.62,7.3152
2004,12,3.3528,3.3528
2004,18,8.5344,6.7056
2004,28,3.048,6.4008
2004,31,9.4488,9.144
2004,33,3.048,4.2672
2004,35,3.048,3.6576
2004,41,4.8768,3.048
2004,43,6.7056,5.1816
2004,45,7.0104,7.0104
2004,50,6.096,4.572
2004,56,7.0104,8.2296
2004,60,2.7432,2.4384
2004,64,6.096,6.7056
2004,76,2.4384,1.9812
2004,11,3.048,3.3528
2004,16,3.048,2.5908
2004,21,3.9624,4.572
2004,26,4.572,2.8956
2004,30,9.7536,9.4488
2004,36,2.7432,3.9624
2004,37,2.1336,3.6576
2004,45,6.096,4.2672
2004,54,6.096,5.4864
2004,60,2.4384,3.048
2004,64,6.096,6.7056
2004,67,7.62,7.3152
2004,69,1.524,1.8288
2004,70,3.3528,3.9624
2004,73,7.0104,7.3152
2004,13,13.716,5.4864
2004,29,8.2296,7.3152
2004,31,8.8392,8.5344
2004,32,3.9624,5.7912
2004,44,6.7056,5.4864
2004,47,2.1336,3.3528
2004,50,5.4864,2.4384
2004,53,6.7056,4.8768
2004,55,7.3152,7.3152
2004,66,7.62,7.62
2004,68,2.8956,2.1336
2004,71,2.4384,2.1336
2004,77,3.048,4.572
2004,10,2.8956,5.1816
2004,14,12.4968,6.7056
2004,19,4.572,9.7536
2004,22,6.096,5.1816
2004,26,4.572,3.048
2004,29,7.3152,6.7056
2004,34,2.286,2.7432
2004,36,2.7432,3.6576
2004,39,9.4488,10.0584
2004,45,6.096,6.4008
2004,48,4.8768,7.9248
2004,51,2.1336,2.4384
2004,64,6.7056,6.4008
2004,71,2.4384,2.7432
2004,74,7.62,7.62
2004,11,4.572,5.7912
2004,13,7.9248,5.1816
2004,27,2.7432,7.0104
2004,28,3.3528,6.4008
2004,29,7.9248,7.0104
2004,32,4.8768,4.8768
2004,34,3.048,2.4384
2004,35,3.3528,4.2672
2004,37,3.048,4.8768
2004,40,9.144,9.7536
2004,47,2.286,5.1816
2004,54,6.7056,7.3152
2004,56,7.0104,8.2296
2004,67,8.5344,8.5344
2004,69,1.6764,1.524
2004,38,8.5344,5.7912
2004,45,6.096,6.096
2004,48,4.572,6.4008
2004,52,5.4864,1.8288
2004,53,6.096,6.096
2004,56,6.096,7.0104
2004,66,7.3152,7.3152
2004,67,7.9248,7.62
2004,75,5.1816,7.62
2004,11,4.572,5.1816
2004,19,5.1816,10.9728
2004,26,9.4488,3.6576
2004,30,10.3632,10.668
2004,31,9.7536,10.0584
2004,32,4.572,5.4864
2004,33,2.8956,3.048
2004,40,10.0584,8.5344
2004,53,7.3152,5.4864
2004,54,7.3152,7.0104
2004,60,3.3528,3.048
2004,66,6.7056,7.62
2004,68,4.2672,2.1336
2004,77,2.7432,2.286
2006,20,7.9248,4.572
2006,22,6.48,5.4864
2006,24,6.756,6.48
2006,27,5.4864,6.48
2006,41,4.572,0
2006,42,2.1336,1.524
2006,44,6.96,5.1816
2006,46,4.2672,6.48
2006,54,3.48,1.9812
2006,56,5.7912,6.756
2006,60,3.6576,3.3528
2006,64,6.96,0
2006,65,7.14,7.14
2006,71,2.4384,3.6576
2006,19,9.7536,5.4864
2006,20,13.4112,0
2006,27,3.9624,4.2672
2006,30,9.144,0
2006,32,3.3528,8.2296
2006,39,11.2776,0
2006,42,2.1336,2.7432
2006,46,5.1816,3.3528
2006,50,5.7912,0
2006,52,4.2672,1.8288
2006,66,6.756,6.756
2006,68,2.4384,1.2192
2006,73,3.6576,6.48
2006,75,3.9624,7.14
2006,76,1.524,1.3716
2006,23,3.6576,5.1816
2006,26,4.8768,0
2006,32,2.1336,6.756
2006,41,4.2672,4.572
2006,42,2.4384,0
2006,44,6.48,4.8768
2006,47,2.1336,4.2672
2006,50,3.9624,6.96
2006,52,3.9624,3.3528
2006,57,6.756,7.14
2006,60,2.7432,0
2006,67,7.14,5.7912
2006,69,1.8288,2.1336
2006,73,7.14,0
2006,16,1.524,3.6576
2006,18,8.2296,7.62
2006,21,6.756,0
2006,22,6.48,6.756
2006,28,4.2672,2.7432
2006,31,8.2296,0
2006,39,2.7432,2.4384
2006,43,5.4864,4.2672
2006,45,6.48,6.96
2006,46,5.1816,0
2006,50,5.7912,6.756
2006,57,5.4864,4.8768
2006,15,6.756,7.3152
2006,17,5.7912,0
2006,24,6.96,5.4864
2006,28,4.572,4.2672
2006,32,4.572,0
2006,33,2.4384,2.4384
2006,36,3.6576,3.3528
2006,44,6.48,0
2006,46,4.8768,0
2006,48,6.756,5.4864
2006,51,2.4384,2.286
2006,57,5.1816,4.8768
2006,66,7.14,7.14
2006,70,3.6576,3.48
2006,72,3.6576,0
2006,75,6.756,0
2006,11,2.7432,0
2006,13,14.634,0
2006,14,15.8496,6.756
2006,18,7.62,0
2006,19,4.2672,9.4488
2006,21,8.5344,3.48
2006,25,1.2192,2.4384
2006,30,9.144,1.584
2006,32,4.2672,0
2006,38,6.756,8.2296
2006,41,3.48,6.96
2006,62,4.8768,2.4384
2006,66,7.14,0
2006,71,2.4384,1.9812
2006,10,5.7912,3.9624
2006,31,9.144,8.8392
2006,36,3.3528,3.6576
2006,41,4.8768,6.48
2006,43,0,0
2006,44,6.756,0
2006,48,8.8392,12.816
2006,50,5.4864,9.144
2006,51,3.48,2.7432
2006,52,4.2672,0
2006,55,7.14,7.3152
2006,56,6.96,8.5344
2006,65,6.756,0
2006,73,6.756,0
2006,77,2.1336,4.2672
2006,10,5.4864,0
2006,17,5.4864,4.2672
2006,25,1.524,2.286
2006,27,2.7432,5.4864
2006,43,6.48,0
2006,55,6.756,7.14
2006,62,5.1816,3.48
2006,68,8.8392,5.4864
2006,71,1.8288,0
2006,72,5.7912,0
2006,15,8.5344,3.6576
2006,16,3.3528,0
2006,18,8.8392,6.756
2006,26,1.6764,3.48
2006,28,3.552,0
2006,31,8.2296,9.144
2006,36,8.8392,2.7432
2006,48,15.24,0
2006,49,4.2672,0
2006,52,8.5344,0
2006,58,3.3528,0
2006,60,3.3528,0
2006,63,4.8768,6.48
2006,21,8.5344,4.572
2006,29,7.62,8.2296
2006,42,1.6764,3.6576
2006,48,8.5344,12.816
2006,50,4.8768,8.2296
2006,51,1.8288,0
2006,52,3.3528,5.4864
2006,54,6.48,6.756
2006,55,6.756,0
2006,56,6.756,3.6576
2006,57,5.7912,1.3632
2006,64,5.4864,6.48
2006,65,7.14,0
2006,66,7.14,6.756
2006,75,5.4864,0
2006,36,2.7432,3.3528
2006,37,2.4384,7.14
2006,46,5.4864,0
2006,47,1.88976,0
2006,55,7.3152,7.3152
2006,65,7.14,7.14
2006,70,3.3528,2.7432
2006,77,2.1336,8.2296
2006,13,7.62,5.1816
2006,17,6.48,6.756
2006,18,5.1816,0
2006,20,8.8392,0
2006,22,6.48,5.4864
2006,30,8.8392,0
2006,33,1.8288,4.8768
2006,42,1.6764,0
2006,45,6.48,7.14
2006,49,1.3632,0
2006,53,6.96,8.5344
2006,66,7.3152,8.5344
2006,68,8.8392,0
2006,71,1.9812,5.1816
2006,16,1.6764,3.6576
2006,18,7.9248,7.14
2006,20,11.5824,0
2006,31,9.144,7.3152
2006,32,4.2672,1.584
2006,36,4.2672,3.48
2006,39,11.5824,9.7536
2006,43,7.14,6.48
2006,44,6.48,6.756
2006,50,5.4864,7.14
2006,54,6.756,6.48
2006,65,7.3152,7.14
2006,66,7.9248,7.3152
2006,70,2.7432,2.4384
2006,74,7.9248,7.9248
2006,11,3.6576,2.4384
2006,15,7.9248,7.3152
2006,24,7.62,0
2006,30,9.7536,0
2006,31,9.4488,9.144
2006,40,7.14,3.3528
2006,41,8.2296,8.5344
2006,46,4.572,3.3528
2006,47,1.73736,3.3528
2006,52,4.8768,0
2006,54,6.756,7.14
2006,56,4.572,6.756
2006,60,2.1336,1.524
2006,67,7.9248,7.62
2006,10,5.1816,5.1816
2006,12,9.144,7.62
2006,14,11.8872,7.14
2006,16,3.3528,3.6576
2006,17,5.4864,0
2006,21,9.7536,1.3632
2006,27,3.3528,4.8768
2006,32,5.4864,1.3632
2006,35,2.49936,4.2672
2006,40,9.4488,9.4488
2006,46,4.572,3.9624
2006,54,6.756,7.14
2006,55,7.14,8.5344
2006,56,8.2296,6.96
2006,67,8.8392,7.3152
2006,34,3.9624,0
2006,35,9.144,3.9624
2006,42,1.8288,3.6576
2006,13,6.96,5.1816
2006,15,7.9248,5.4864
2006,17,5.7912,0
2006,18,6.756,7.14
2006,23,6.96,0
2006,27,7.14,0
2006,31,8.8392,1.9728
2006,36,4.2672,3.48
2006,40,9.7536,7.62
2006,48,1.584,4.2672
2006,68,5.7912,6.96
2006,69,2.4384,0
2006,73,6.756,7.14
2006,75,6.96,5.4864
2007,10,3.9624,3.3528
2007,14,13.1064,7.0104
2007,17,4.572,6.096
2007,18,7.3152,7.9248
2007,31,7.62,9.4488
2007,39,9.4488,8.8392
2007,42,2.5908,1.524
2007,43,5.7912,5.1816
2007,51,2.4384,3.6576
2007,60,3.6576,2.7432
2007,63,5.4864,4.572
2007,70,3.9624,4.2672
2007,72,2.7432,6.4008
2007,11,3.048,4.2672
2007,16,2.7432,0
2007,25,1.2192,2.4384
2007,31,8.5344,7.0104
2007,32,3.048,0
2007,41,3.6576,4.2672
2007,45,6.096,6.096
2007,48,4.2672,4.572
2007,49,5.7912,3.9624
2007,55,6.4008,6.4008
2007,63,4.8768,6.4008
2007,74,7.3152,7.3152
2007,17,3.3528,0
2007,18,7.6,7.6
2007,23,6.096,7.0104
2007,29,7.9248,7.0104
2007,32,3.3528,8.5344
2007,33,2.4384,3.048
2007,36,2.7432,3.048
2007,40,9.144,9.4488
2007,43,6.096,4.8768
2007,46,4.8768,3.6576
2007,47,2.1336,4.8768
2007,52,4.572,3.3528
2007,57,9.4488,4.572
2007,62,5.1816,3.048
2007,73,6.096,7.0104
2007,13,7.9248,3.048
2007,21,3.048,3.048
2007,22,6.096,6.4008
2007,31,7.9248,9.4488
2007,43,5.1816,4.8768
2007,44,6.096,4.8768
2007,45,6.096,6.4008
2007,46,3.9624,3.3528
2007,47,1.524,3.6576
2007,49,5.4864,10.9728
2007,52,5.4864,2.1336
2007,54,6.096,6.4008
2007,56,6.096,6.7056
2007,65,6.7056,6.4008
2007,66,6.7056,0
2007,75,3.6576,0
2007,16,2.7432,3.6576
2007,25,2.286,0
2007,47,1.3716,3.6576
2007,54,6.4008,6.7056
2007,61,2.286,0
2007,63,5.4864,7.0104
2007,64,6.4008,7.0104
2007,69,1.524,0
2007,71,3.048,3.048
2007,10,1.8288,3.3528
2007,11,3.048,3.6576
2007,23,5.1816,0
2007,31,8.5344,9.7536
2007,39,10.9728,9.7536
2007,40,9.144,9.4488
2007,51,1.8288,2.7432
2007,58,3.9624,0
2007,63,5.1816,5.4864
2007,66,6.7056,7.0104
2007,67,7.62,0
2007,69,1.524,2.4384
2007,70,3.3528,1.2192
2007,75,3.6576,0
2007,10,4.2672,1.8288
2007,15,6.096,7.0104
2007,22,6.4008,6.7056
2007,24,7.0104,7.62
2007,27,3.6576,6.4008
2007,28,2.4384,5.7912
2007,31,8.8392,0
2007,34,2.7432,2.4384
2007,36,2.7432,4.572
2007,37,1.8288,2.4384
2007,39,9.4488,16.4592
2007,43,5.4864,5.7912
2007,46,4.572,3.048
2007,60,3.6576,3.048
2007,63,5.4864,6.4008
2007,14,12.4968,7.62
2007,17,3.6576,6.7056
2007,20,15.24,4.572
2007,21,3.048,7.3152
2007,31,8.2296,11.5824
2007,34,2.4384,4.8768
2007,45,6.4008,6.096
2007,48,5.4864,11.8872
2007,53,6.096,6.4008
2007,63,4.572,4.8768
2007,65,6.4008,6.7056
2007,72,2.7432,6.096
2007,74,7.3152,7.3152
2007,11,3.3528,0
2007,15,5.7912,14.3256
2007,18,8.2296,3.9624
2007,19,10.668,3.048
2007,29,7.62,7.0104
2007,37,2.1336,3.3528
2007,39,9.144,11.5824
2007,44,6.7056,6.7056
2007,45,6.4008,6.7056
2007,61,2.7432,3.6576
2007,64,6.4008,0
2007,67,7.62,7.3152
2007,71,2.7432,6.096
2007,75,3.3528,10.3632
2007,76,1.6764,6.096
2007,10,2.7432,0
2007,14,7.3152,7.3152
2007,19,4.572,10.668
2007,22,6.096,2.4384
2007,24,7.3152,7.3152
2007,29,7.62,3.048
2007,33,2.4384,2.1336
2007,42,1.8288,1.524
2007,43,4.8768,4.572
2007,45,6.096,5.7912
2007,47,1.3716,3.6576
2007,51,1.524,5.4864
2007,64,6.7056,6.7056
2007,69,1.524,2.7432
2007,13,9.4488,4.2672
2007,28,2.4384,0
2007,30,10.3632,12.4968
2007,33,2.8956,3.048
2007,34,2.7432,3.048
2007,35,2.8956,5.4864
2007,37,1.8288,3.3528
2007,43,5.4864,4.8768
2007,46,4.572,3.3528
2007,53,6.4008,6.4008
2007,56,3.3528,8.2296
2007,66,6.7056,6.7056
2007,70,3.6576,2.7432
2007,20,12.8016,9.4488
2007,24,7.0104,7.9248
2007,26,5.4864,0
2007,32,3.6576,7.0104
2007,43,5.4864,4.8768
2007,46,4.8768,0
2007,54,6.4008,6.7056
2007,55,6.7056,7.0104
2007,62,4.8768,3.048
2007,66,7.3152,7.3152
2007,71,1.9812,3.048
2007,73,6.4008,6.7056
2007,75,5.4864,0
2007,35,2.7432,5.4864
2007,44,6.4008,6.4008
2007,45,5.4864,6.4008
2007,54,10.0584,6.4008
2007,66,6.7056,7.0104
2007,69,1.8288,0
2007,70,3.6576,2.7432
2007,73,6.7056,6.7056
2007,74,7.0104,7.0104
2007,13,9.7536,5.1816
2007,15,6.4008,0
2007,17,4.572,6.7056
2007,20,11.8872,4.572
2007,22,6.7056,7.62
2007,35,2.7432,6.096
2007,38,9.4488,7.9248
2007,39,10.0584,12.4968
2007,41,3.6576,5.1816
2007,53,6.096,6.096
2007,54,6.4008,6.096
2007,56,6.7056,0
2007,65,6.4008,6.096
2007,15,6.096,14.9352
2007,18,7.9248,7.9248
2007,20,12.4968,15.8496
2007,26,4.2672,2.7432
2007,28,2.286,5.7912
2007,39,9.4488,17.3736
2007,49,6.096,8.8392
2007,50,5.4864,8.2296
2007,51,2.286,1.8288
2007,54,6.096,6.4008
2007,57,9.144,4.2672
2007,67,7.62,7.3152
2007,70,3.3528,2.1336
2007,72,3.048,5.1816
2007,12,3.048,2.7432
2007,14,13.1064,8.8392
2007,21,3.6576,0
2007,26,3.9624,0
2007,30,10.3632,12.8016
2007,32,3.6576,9.7536
2007,38,9.7536,4.8768
2007,41,4.2672,6.096
2007,53,7.0104,6.7056
2007,56,6.4008,7.9248
2007,58,3.9624,3.6576
2007,60,3.048,0
2007,62,5.1816,2.1336
2007,68,2.286,5.7912
2007,71,2.286,4.8768
2007,11,3.3528,3.3528
2007,16,3.048,3.048
2007,25,1.2192,6.096
2007,28,2.1336,5.4864
2007,32,3.6576,6.4008
2007,33,2.1336,3.048
2007,38,8.5344,3.048
2007,40,8.5344,8.8392
2007,55,6.4008,6.7056
2007,60,3.048,3.048
2007,61,2.286,3.9624
2007,63,5.1816,6.4008
2007,68,1.6764,1.524
2007,69,0.9144,2.286
2007,71,2.5908,4.2672
2007,11,3.6576,2.7432
2007,19,4.572,3.048
2007,24,7.3152,0
2007,27,3.9624,4.572
2007,32,3.6576,9.7536
2007,35,3.048,3.6576
2007,36,3.048,5.4864
2007,40,9.144,0
2007,43,4.2672,5.1816
2007,53,6.4008,0
2007,54,6.4008,6.7056
2007,64,6.096,5.7912
2007,76,2.1336,3.048
2007,11,3.048,0
2007,20,10.3632,9.144
2007,24,6.7056,7.9248
2007,25,1.2192,2.8956
2007,29,7.3152,3.048
2007,31,8.2296,10.0584
2007,39,10.668,9.144
2007,41,4.2672,6.4008
2007,49,6.4008,5.7912
2007,51,2.1336,2.7432
2007,52,4.572,6.096
2007,58,4.2672,2.7432
2007,60,3.3528,2.5908
2007,65,8.2296,6.7056
2007,10,4.572,3.048
2007,12,2.8956,4.8768
2007,14,13.1064,5.7912
2007,16,3.3528,3.9624
2007,17,3.6576,6.096
2007,22,7.0104,7.0104
2007,32,3.6576,10.9728
2007,35,3.3528,5.7912
2007,36,3.048,0
2007,44,6.4008,6.4008
2007,65,6.7056,6.7056
2007,66,7.0104,7.0104
2007,67,7.9248,7.3152
2007,18,7.9248,6.7056
2007,19,4.2672,10.3632
2007,25,1.2192,3.9624
2007,27,3.3528,4.8768
2007,30,10.3632,14.0208
2007,36,2.4384,7.3152
2007,45,6.096,4.2672
2007,47,1.524,4.8768
2007,49,6.4008,0
2007,64,6.096,6.096
2007,68,2.1336,3.9624
2007,72,3.048,6.4008
2007,76,1.8288,1.8288
2007,15,6.7056,16.764
2007,18,7.9248,6.7056
2007,23,6.4008,7.3152
2007,29,7.9248,8.2296
2007,30,10.668,8.2296
2007,40,9.7536,9.7536
2007,44,7.0104,6.7056
2007,46,5.1816,3.9624
2007,50,6.096,8.8392
2007,52,5.1816,6.7056
2007,63,5.7912,4.2672
2007,68,2.7432,2.286
2007,71,2.7432,5.4864
2007,73,7.9248,7.9248
2007,74,8.2296,8.8392
2007,14,11.5824,6.7056
2007,15,6.096,14.6304
2007,18,7.9248,7.62
2007,22,6.4008,6.7056
2007,31,6.096,6.4008
2007,32,3.6576,10.3632
2007,35,3.048,3.3528
2007,40,9.144,9.144
2007,42,1.9812,4.8768
2007,47,2,4.9
2007,54,6.096,5.1816
2007,55,6.4008,6.7056
2007,57,9.144,4.2672
2007,61,4.2672,0
2007,74,7.3152,7.0104
2007,27,3.3528,4.572
2007,33,2.5908,3.048
2007,38,8.2296,0
2007,54,6.7056,7.0104
2007,57,9.144,0
2007,60,2.7432,3.6576
2007,63,5.1816,6.4008
2007,64,6.7056,5.7912
2007,74,7.62,7.62
2007,11,2.8956,2.4384
2007,23,5.7912,6.4008
2007,28,2.286,6.096
2007,31,9.144,7.3152
2007,41,3.6576,4.8768
2007,49,5.4864,5.1816
2007,50,5.1816,7.62
2007,52,4.2672,6.4008
2007,54,6.4008,6.4008
2007,63,4.8768,0
2007,65,7.0104,7.3152
2007,68,1.9812,1.6764
2007,71,2.5908,5.4864
2007,74,7.62,7.3152
2008,12,4.14528,3.26136
2008,16,3.8448,3.41376
2008,21,6.96,5.7912
2008,36,3.13944,2.7432
2008,45,6.5532,6.46176
2008,46,4.572,3.3528
2008,53,4.8768,3.16992
2008,54,6.5532,6.76656
2008,63,5.69976,5.91312
2008,64,6.82752,7.4676
2008,68,7.74192,5.2734
2008,70,2.286,4.6248
2008,74,7.1628,7.1628
2008,14,11.5824,1.5156
2008,15,6.48,0
2008,24,7.19328,7.95528
2008,25,1.2192,7.3152
2008,32,3.48,0
2008,38,8.2296,12.954
2008,39,9.144,8.5344
2008,47,1.524,0
2008,53,5.292,4.4196
2008,63,5.6388,5.9436
2008,64,6.5532,7.14
2008,67,5.334,0
2008,69,4.38912,4.2672
2008,13,9.5772,3.3528
2008,15,5.7912,0
2008,16,2.7432,3.6576
2008,19,4.66344,3.29184
2008,36,2.1336,1.6764
2008,39,1.1832,12.52728
2008,45,6.756,6.76656
2008,46,4.8768,4.1148
2008,48,4.7244,0
2008,53,7.7136,7.13232
