"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"35",19992635,2.7432,3.048,27.73,27.73,9.32,9.13,22.08,22.05,3.048,1999,26,"june","22/06/1999",35,"spring",NA,NA,NA,NA
"36",19992136,2.286,4.572,27.26,27.27,8.24,8.08,16.89,16.87,3.3528,1999,21,"may","18/05/1999",36,"spring",NA,NA,NA,NA
"37",19992737,2.286,3.048,28.13,28.13,8.03,7.56,24.81,24.79,2.8956,1999,27,"june","29/06/1999",37,"spring",NA,NA,NA,NA
"38",19992738,9.7536,6.096,28.17,28.38,6.9,6.76,24.6,23.99,2.1336,1999,27,"june","29/06/1999",38,"spring",NA,NA,NA,NA
"39",19992239,11.5824,10.9728,27.27,27.61,9.01,9.66,18.2,17.59,3.3528,1999,22,"may","28/05/1999",39,"spring",NA,NA,NA,NA
"40",19992440,9.144,10.0584,27.55,27.78,7.66,7.28,22.41,21.48,3.9624,1999,24,"june","08/06/1999",40,"spring",NA,NA,NA,NA
"41",19992841,4.2672,3.3528,28.3,28.27,7.52,7.23,27.15,26.58,3.048,1999,28,"july","06/07/1999",41,"summer",NA,NA,NA,NA
"42",19992142,2.7432,1.524,27.05,27.05,8.13,8.21,17.49,17.51,2.7432,1999,21,"may","18/05/1999",42,"spring",NA,NA,NA,NA
"43",19992443,6.096,3.6576,27.13,27.3,7.68,7.4,21.69,21.48,4.572,1999,24,"june","07/06/1999",43,"spring",NA,NA,NA,NA
"44",19993644,6.4008,3.048,0,0,0,0,0,0,1.2192,1999,36,"september","01/09/1999",44,"fall",NA,NA,NA,NA
"45",19992245,6.7056,7.0104,27.04,27.09,8.7,7.91,17.99,17.69,0,1999,22,"may","27/05/1999",45,"spring",NA,NA,NA,NA
"46",19992346,4.8768,4.572,27.07,27.45,8.55,7.83,21.96,20.63,3.048,1999,23,"june","02/06/1999",46,"spring",NA,NA,NA,NA
"47",19991947,1.2192,0,27.21,27.21,9.36,9.57,13.25,13.26,2.1336,1999,19,"may","05/05/1999",47,"spring",NA,NA,NA,NA
"48",19992248,5.4864,12.192,27.17,27.37,8.51,7.84,18.19,17.75,3.3528,1999,22,"may","28/05/1999",48,"spring",NA,NA,NA,NA
"49",19991949,4.8768,5.4864,27.38,27.38,8.64,8.92,13.1,13.02,4.8768,1999,19,"may","05/05/1999",49,"spring",NA,NA,NA,NA
"50",19992050,5.7912,6.7056,27.15,27.16,8.58,9.21,15.66,15.48,4.7244,1999,20,"may","11/05/1999",50,"spring",NA,NA,NA,NA
"51",19992051,2.5908,4.2672,26.79,26.75,8.8,9.5,16.4,15.84,3.3528,1999,20,"may","12/05/1999",51,"spring",NA,NA,NA,NA
"52",19992352,4.572,2.4384,26.95,27.27,7.68,7.81,21.27,20.2,4.8768,1999,23,"june","02/06/1999",52,"spring",NA,NA,NA,NA
"53",19991953,6.4008,7.0104,27.03,27.25,8.89,8.83,14.8,13.19,4.2672,1999,19,"may","06/05/1999",53,"spring",NA,NA,NA,NA
"54",19992754,6.7056,6.4008,27.95,28.02,8.11,7.58,24.76,24.3,2.4384,1999,27,"june","28/06/1999",54,"spring",NA,NA,NA,NA
"55",19991955,6.4008,7.0104,27.15,27.32,9.32,10.72,13.73,12.96,5.1816,1999,19,"may","06/05/1999",55,"spring",NA,NA,NA,NA
"56",19991956,6.4008,7.0104,27.32,27.33,8.65,9.13,14.38,13.25,5.7912,1999,19,"may","06/05/1999",56,"spring",NA,NA,NA,NA
"57",19992157,9.4488,5.4864,27.35,27.35,8.76,8.92,16.11,16.09,3.048,1999,21,"may","17/05/1999",57,"spring",NA,NA,NA,NA
"58",19992158,3.3528,3.9624,27.19,27.24,8.67,8.89,16.35,16.27,4.2672,1999,21,"may","17/05/1999",58,"spring",NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",19992760,2.5908,4.2672,27.72,27.73,7.95,7.16,24.77,24.76,1.8288,1999,27,"june","28/06/1999",60,"spring",NA,NA,NA,NA
"61",19992161,2.83464,2.7432,26.53,26.53,8.33,8.38,17.87,17.88,3.6576,1999,21,"may","18/05/1999",61,"spring",NA,NA,NA,NA
"62",19992362,6.4008,0,26.49,27.28,8.02,8.47,21.57,19.61,3.048,1999,23,"june","02/06/1999",62,"spring",NA,NA,NA,NA
"63",19992163,5.4864,5.1816,26.46,26.81,9.04,7.89,17.63,17.19,3.2004,1999,21,"may","18/05/1999",63,"spring",NA,NA,NA,NA
"64",19992164,6.4008,6.4008,26.78,26.79,7.87,7.57,17.07,16.93,4.2672,1999,21,"may","18/05/1999",64,"spring",NA,NA,NA,NA
"65",19992365,6.7056,6.7056,27.29,27.37,8.44,8.24,20.88,20.28,4.4196,1999,23,"june","02/06/1999",65,"spring",NA,NA,NA,NA
"66",19992366,6.7056,6.7056,27.34,27.47,8.38,7.79,20.89,20.29,3.9624,1999,23,"june","02/06/1999",66,"spring",NA,NA,NA,NA
"67",19992267,7.9248,7.62,27.19,27.17,8.42,8.22,17.91,17.58,3.048,1999,22,"may","27/05/1999",67,"spring",NA,NA,NA,NA
"68",19993068,1.8288,1.2192,28.88,28.88,7.55,7.69,26.75,26.63,2.7432,1999,30,"july","19/07/1999",68,"summer",NA,NA,NA,NA
"69",19991969,1.524,2.4384,23.58,24.17,9.55,10.36,16.75,16.31,2.1336,1999,19,"may","06/05/1999",69,"spring",NA,NA,NA,NA
"70",19992070,3.3528,4.2672,26.11,26.33,10.49,9.62,16.27,15.96,1.9812,1999,20,"may","12/05/1999",70,"spring",NA,NA,NA,NA
"71",19993071,2.4384,1.92024,28.31,28.65,6.95,6.86,26.44,24.81,3.2004,1999,30,"july","19/07/1999",71,"summer",NA,NA,NA,NA
"72",19991972,3.048,6.4008,26.97,27.04,8.62,8.68,14.02,13.34,3.9624,1999,19,"may","06/05/1999",72,"spring",NA,NA,NA,NA
"73",19991973,7.0104,7.3152,26.89,27.39,10.09,8.88,14.72,12.96,4.8768,1999,19,"may","06/05/1999",73,"spring",NA,NA,NA,NA
"74",19992074,7.9248,7.9248,26.88,27.14,9.65,8.68,15.91,15.3,5.0292,1999,20,"may","12/05/1999",74,"spring",NA,NA,NA,NA
"75",19992075,4.8768,5.4864,26.89,26.9,9.36,9.33,15.96,15.8,4.2672,1999,20,"may","12/05/1999",75,"spring",NA,NA,NA,NA
"76",19992376,2.7432,1.8288,27.31,27.31,8.75,8.67,21.47,21.46,2.7432,1999,23,"june","02/06/1999",76,"spring",NA,NA,NA,NA
"77",19992077,2.5908,2.286,26.88,26.89,9.38,9.3,15.93,15.91,3.3528,1999,20,"may","12/05/1999",77,"spring",NA,NA,NA,NA
