"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"22",20022822,6.4008,0,29.32,29.37,6.12,5.34,25.49,24.59,1.6764,2002,28,"july","08/07/2002",22,"summer",NA,NA,NA,NA
"23",20022423,6.096,6.4008,29.14,29.14,5.19,5.18,20.77,19.66,3.048,2002,24,"june","12/06/2002",23,"spring",NA,NA,NA,NA
"24",20022524,6.4008,4.8768,28.98,28.93,8.65,6.88,20.67,18.9,3.6576,2002,25,"june","19/06/2002",24,"spring",NA,NA,NA,NA
"25",20022025,1.2192,2.7432,29.18,29.17,8.83,9.25,17.78,17.78,1.8288,2002,20,"may","17/05/2002",25,"spring",NA,NA,NA,NA
"26",20022126,4.2672,2.4384,29.04,29.28,9.12,9,14.75,14.37,2.5908,2002,21,"may","20/05/2002",26,"spring",NA,NA,NA,NA
"27",20022227,3.6576,4.2672,29.31,29.35,6.89,7.03,16.78,16.56,1.3716,2002,22,"may","28/05/2002",27,"spring",NA,NA,NA,NA
"28",20022128,7.0104,5.4864,29.11,29.22,9.08,9.1,14.59,14.26,3.048,2002,21,"may","20/05/2002",28,"spring",NA,NA,NA,NA
"29",20022329,7.3152,6.096,29.32,29.38,8.39,8.19,19.31,18.92,2.286,2002,23,"june","04/06/2002",29,"spring",NA,NA,NA,NA
"30",20022030,1.8288,1.524,29.36,29.37,8.78,8.89,14.36,14.34,3.3528,2002,20,"may","16/05/2002",30,"spring",NA,NA,NA,NA
"31",20021931,9.144,8.8392,29.65,29.84,8.81,8.8,13.34,13.25,3.5052,2002,19,"may","07/05/2002",31,"spring",NA,NA,NA,NA
"32",20022332,7.0104,7.0104,29.24,29.37,8.19,8.19,19.8,19.1,2.286,2002,23,"june","04/06/2002",32,"spring",NA,NA,NA,NA
"33",20022233,2.4384,0,0,0,0,0,0,0,3.5052,2002,22,"may","29/05/2002",33,"spring",NA,NA,NA,NA
"34",20022134,2.4384,2.1336,29.32,29.34,9.01,9.09,14.27,14.05,3.048,2002,21,"may","20/05/2002",34,"spring",NA,NA,NA,NA
"35",20022235,2.7432,3.3528,0,0,0,0,0,0,2.68224,2002,22,"may","29/05/2002",35,"spring",NA,NA,NA,NA
"36",20022436,3.048,3.6576,28.84,28.88,6.81,6.87,20.57,19.97,2.7432,2002,24,"june","11/06/2002",36,"spring",NA,NA,NA,NA
"37",20022037,1.8288,3.6576,29.55,29.58,9,8.99,15.28,15.27,3.3528,2002,20,"may","17/05/2002",37,"spring",NA,NA,NA,NA
"38",20022438,9.7536,6.096,28.95,28.99,6.48,6.24,19.88,19.17,1.6764,2002,24,"june","11/06/2002",38,"spring",NA,NA,NA,NA
"39",20022339,10.9728,0,29.3,29.33,7.26,7.36,19.32,19.28,1.8288,2002,23,"june","03/06/2002",39,"spring",NA,NA,NA,NA
"40",20021940,9.144,10.0584,29.33,29.51,8.66,8.92,13.48,12.85,3.048,2002,19,"may","06/05/2002",40,"spring",NA,NA,NA,NA
"41",20022041,4.2672,3.9624,29.49,29.53,8.48,8.51,14.41,14.38,3.3528,2002,20,"may","17/05/2002",41,"spring",NA,NA,NA,NA
"42",20022142,1.8288,2.4384,29.26,29.26,9.15,9.26,14.41,14.38,2.1336,2002,21,"may","20/05/2002",42,"spring",NA,NA,NA,NA
"43",20022043,8.5344,4.8768,28.97,29.52,8.75,8.74,14.19,14.06,3.2004,2002,20,"may","16/05/2002",43,"spring",NA,NA,NA,NA
"44",20022044,6.096,5.4864,29.38,29.48,8.77,8.77,14.26,14.21,3.6576,2002,20,"may","16/05/2002",44,"spring",NA,NA,NA,NA
"45",20022445,6.7056,4.2672,28.75,28.76,7,6.87,20.29,19.73,0,2002,24,"june","11/06/2002",45,"spring",NA,NA,NA,NA
"46",20022546,5.7912,6.4008,28.46,28.61,8.26,7.8,19.8,18.91,2.1336,2002,25,"june","17/06/2002",46,"spring",NA,NA,NA,NA
"47",20023147,1.8288,5.7912,29.41,29.41,8.17,8.09,24.2,24.19,2.1336,2002,31,"july","29/07/2002",47,"summer",NA,NA,NA,NA
"48",20021948,8.2296,10.9728,29.29,29.36,8.57,8.87,13.5,13.46,3.6576,2002,19,"may","06/05/2002",48,"spring",NA,NA,NA,NA
"49",20022549,5.4864,5.4864,28.46,28.5,7.49,7.54,20.47,20.23,2.286,2002,25,"june","19/06/2002",49,"spring",NA,NA,NA,NA
"50",20022050,4.8768,1.8288,29.3,29.35,8.35,8.53,14.58,14.31,2.4384,2002,20,"may","17/05/2002",50,"spring",NA,NA,NA,NA
"51",20022351,1.8288,2.4384,29.14,29.13,7.13,7.31,19.4,19.4,2.286,2002,23,"june","03/06/2002",51,"spring",NA,NA,NA,NA
"52",20021952,4.2672,2.4384,28.55,29.16,8.59,8.99,14.16,13.79,3.6576,2002,19,"may","06/05/2002",52,"spring",NA,NA,NA,NA
"53",20022853,6.4008,5.7912,28.99,28.99,6.65,6.51,25.14,25.1,2.286,2002,28,"july","09/07/2002",53,"summer",NA,NA,NA,NA
"54",20022154,6.096,6.096,29.19,29.25,8.85,8.83,14.22,13.8,2.1336,2002,21,"may","20/05/2002",54,"spring",NA,NA,NA,NA
"55",20022955,7.62,6.4008,29.28,29.26,8.82,8.47,24.81,24.81,2.1336,2002,29,"july","16/07/2002",55,"summer",NA,NA,NA,NA
"56",20021956,6.4008,3.3528,29.28,29.32,8.65,8.82,13.19,12.89,3.6576,2002,19,"may","06/05/2002",56,"spring",NA,NA,NA,NA
"57",20021957,6.096,5.7912,29.27,29.43,8.19,9.32,14,13.22,3.81,2002,19,"may","06/05/2002",57,"spring",NA,NA,NA,NA
"58",20022658,3.048,0,28.55,28.53,6.73,7.06,23.3,23.55,2.7432,2002,26,"june","25/06/2002",58,"spring",NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",20022060,2.4384,3.3528,27.66,27.74,8.83,8.83,14.2,14.58,3.048,2002,20,"may","16/05/2002",60,"spring",NA,NA,NA,NA
"61",20022661,2.49936,3.6576,28.15,28.27,7.23,7.16,23.34,22.52,2.1336,2002,26,"june","24/06/2002",61,"spring",NA,NA,NA,NA
"62",20022362,5.1816,6.096,28.68,29.08,7.08,7.13,19.58,19.01,2.286,2002,23,"june","03/06/2002",62,"spring",NA,NA,NA,NA
"63",20022263,5.1816,6.096,0,0,0,0,0,0,2.286,2002,22,"may","29/05/2002",63,"spring",NA,NA,NA,NA
"64",20022464,6.096,6.7056,28.47,28.74,7.98,7.8,19.88,19.35,3.2004,2002,24,"june","11/06/2002",64,"spring",NA,NA,NA,NA
"65",20022265,6.096,6.7056,0,0,0,0,0,0,3.6576,2002,22,"may","29/05/2002",65,"spring",NA,NA,NA,NA
"66",20021966,7.62,6.096,28.23,28.32,8.74,8.94,13.04,13.62,4.4196,2002,19,"may","06/05/2002",66,"spring",NA,NA,NA,NA
"67",20022167,7.9248,7.3152,28.81,29.32,9.01,8.94,13.88,13.66,2.286,2002,21,"may","20/05/2002",67,"spring",NA,NA,NA,NA
"68",20022068,3.048,2.1336,29.05,29.08,8.97,9.1,14.32,14.31,2.7432,2002,20,"may","16/05/2002",68,"spring",NA,NA,NA,NA
"69",20022569,1.2192,1.524,26.48,26.59,8.01,7.94,19.76,19.71,1.524,2002,25,"june","17/06/2002",69,"spring",NA,NA,NA,NA
"70",20022970,3.048,1.524,28.46,28.47,8.71,8.58,25.02,25.03,2.8956,2002,29,"july","16/07/2002",70,"summer",NA,NA,NA,NA
"71",20022371,2.1336,2.286,28.8,28.8,7.37,7.35,19.38,19.38,3.3528,2002,23,"june","03/06/2002",71,"spring",NA,NA,NA,NA
"72",20022672,2.8956,2.1336,28.32,28.55,7.32,7.29,22.3,22.06,3.048,2002,26,"june","24/06/2002",72,"spring",NA,NA,NA,NA
"73",20022373,6.7056,7.3152,28.93,29.13,8.27,8.03,19.29,18.95,2.4384,2002,23,"june","03/06/2002",73,"spring",NA,NA,NA,NA
"74",20021974,7.0104,6.7056,29.34,29.37,8.71,8.84,13.48,13.43,3.3528,2002,19,"may","06/05/2002",74,"spring",NA,NA,NA,NA
"75",20022375,4.8768,0,29.22,29.23,7.95,7.68,19.75,19.35,2.4384,2002,23,"june","04/06/2002",75,"spring",NA,NA,NA,NA
"76",20022576,1.524,1.8288,28.37,28.37,8.3,8.35,20.54,20.54,2.1336,2002,25,"june","17/06/2002",76,"spring",NA,NA,NA,NA
"77",20022577,2.1336,2.1336,28.27,28.28,8.06,8.05,20.12,20.12,2.7432,2002,25,"june","17/06/2002",77,"spring",NA,NA,NA,NA
